Time_s,Net_Produce_MW
14179500,-2.839485
14180400,-2.8252
14181300,-2.830285
14182200,-2.829936
14183100,-2.839846
14184000,-2.833805
14184900,-2.838906
14185800,-2.838555
14186700,-2.848495
14187600,-5.472613
14188500,-5.482464
14189400,-5.481787
14190300,-5.500983
14191200,-21.867693
14192100,-21.907055
14193000,-21.90435
14193900,-21.981055
14194800,-48.760325
14195700,-48.848094
14196600,-48.842063
14197500,-46.70568
14198400,-46.379221
14199300,-40.740111
14200200,-30.815111
14201100,-23.457268
14202000,-13.626956
14202900,-9.241476
14203800,-4.541597
14204700,0.185688999999996
14205600,21.271476
14206500,26.568129
14207400,26.572691
14208300,32.03951
14209200,47.292186
14210100,41.408141
14211000,41.411561
14211900,35.718396
14212800,41.170247
14213700,30.632141
14214600,21.029888
14215500,16.471438
14216400,7.428422
14217300,-0.159711999999999
14218200,-6.949308
14219100,-13.10871
14220000,-14.906727
14220900,-20.027976
14221800,-22.332638
14222700,-22.410843
14223600,-26.775616
14224500,-26.823812
14225400,-26.8205
14226300,-26.914421
14227200,-37.262098
14228100,-37.32917
14229000,-37.324562
14229900,-37.455265
14230800,-47.705449
14231700,-47.791319
14232600,-47.785419
14233500,-47.952755
14234400,-51.812842
14235300,-51.906105
14236200,-51.899697
14237100,-52.08144
14238000,-46.286554
14238900,-46.36987
14239800,-46.364145
14240700,-46.526504
14241600,-28.431059
14242500,-28.482235
14243400,-28.478718
14244300,-28.578445
14245200,-17.026678
14246100,-17.057326
14247000,-17.05522
14247900,-17.114944
14248800,-5.446065
14249700,-5.455868
14250600,-5.455195
14251500,-5.474298
14252400,-2.844411
14253300,-2.849531
14254200,-2.849179
14255100,-2.859157
14256000,-2.624289
14256900,-2.629012
14257800,-2.628688
14258700,-2.637893
14259600,-2.426421
14260500,-2.430789
14261400,-2.430489
14262300,-2.439
14263200,-2.54053
14264100,-2.545103
14265000,-2.544789
14265900,-2.5537
14266800,-2.540854
14267700,-2.545427
14268600,-2.545113
14269500,-2.554025
14270400,-2.548592
14271300,-2.55318
14272200,-2.552865
14273100,-2.561804
14274000,-2.614395
14274900,2.457864
14275800,8.194366
14276700,14.607453
14277600,7.052486
14278500,14.955402
14279400,23.709659
14280300,28.334053
14281200,14.296516
14282100,14.217581
14283000,19.586039
14283900,25.028392
14284800,20.752272
14285700,20.665231
14286600,20.671212
14287500,20.501593
14288400,21.841812
14289300,21.756732
14290200,16.166403
14291100,16.000606
14292000,30.346132
14292900,24.923398
14293800,19.792644
14294700,19.676308
14295600,23.235144
14296500,18.497003
14297400,18.500079
14298300,13.93277
14299200,14.564167
14300100,10.459633
14301000,10.462118
14301900,6.521686
14302800,2.213031
14303700,2.175537
14304600,-1.309884
14305500,-4.687412
14306400,-3.801006
14307300,-6.962986
14308200,-9.912779
14309100,-9.983113
14310000,-16.692207
14310900,-19.355478
14311800,-19.352499
14312700,-21.89816
14313600,-33.511799
14314500,-33.572121
14315400,-33.567976
14316300,-33.685525
14317200,-42.904063
14318100,-42.981291
14319000,-42.975984
14319900,-43.126478
14320800,-46.598062
14321700,-46.681938
14322600,-46.676175
14323500,-46.839627
14324400,-41.627975
14325300,-41.702906
14326200,-41.697757
14327100,-41.843775
14328000,-25.569572
14328900,-25.615598
14329800,-25.612435
14330700,-25.702125
14331600,-15.313002
14332500,-15.340566
14333400,-15.338672
14334300,-15.392385
14335200,-4.897938
14336100,-4.906754
14337000,-4.906149
14337900,-4.923329
14338800,-2.558131
14339700,-2.562736
14340600,-2.56242
14341500,-2.571393
14342400,-2.316267
14343300,-2.320436
14344200,-2.320149
14345100,-2.328274
14346000,-2.141624
14346900,-2.145479
14347800,-2.145214
14348700,-2.152726
14349600,-2.242339
14350500,-2.246376
14351400,-2.246098
14352300,-2.253964
14353200,-2.242625
14354100,-2.246661
14355000,-2.246384
14355900,-2.25425
14356800,-2.249455
14357700,-2.253504
14358600,-2.253226
14359500,-2.261116
14360400,-4.344123
14361300,-4.351943
14362200,-4.351405
14363100,-4.366643
14364000,-17.358427
14364900,-17.389672
14365800,-17.387525
14366700,-17.448413
14367600,-38.705616
14368500,-36.467867
14369400,-34.001887
14370300,-31.517729
14371200,-32.508326
14372100,-32.585151
14373000,-32.579872
14373900,-32.729582
14374800,-28.594396
14375700,-31.621763
14376600,-31.616603
14377500,-31.76294
14378400,-19.101199
14379300,-21.937511
14380200,-21.933891
14381100,-22.036573
14382000,-17.180234
14382900,-17.219742
14383800,-17.217027
14384700,-19.75521
14385600,-15.427567
14386500,-17.76691
14387400,-17.764716
14388300,-17.826925
14389200,-18.384887
14390100,-18.41798
14391000,-18.415706
14391900,-18.480195
14392800,-17.697829
14393700,-17.729686
14394600,-17.727497
14395500,-17.789575
14396400,-21.254303
14397300,-21.29256
14398200,-21.289932
14399100,-21.364485
14400000,-29.578401
14400900,-29.631643
14401800,-29.627984
14402700,-29.731736
14403600,-37.868262
14404500,-37.936426
14405400,-37.931742
14406300,-38.064572
14407200,-41.128683
14408100,-41.202715
14409000,-41.197628
14409900,-41.341895
14410800,-36.741953
14411700,-36.808089
14412600,-36.803544
14413500,-36.932424
14414400,-22.568382
14415300,-22.609005
14416200,-22.606214
14417100,-22.685377
14418000,-13.515661
14418900,-13.53999
14419800,-13.538318
14420700,-13.585727
14421600,-4.32305
14422500,-4.330831
14423400,-4.330297
14424300,-4.345461
14425200,-2.257874
14426100,-2.261939
14427000,-2.261659
14427900,-2.269579
14428800,-2.174615
14429700,-2.178529
14430600,-2.17826
14431500,-2.185888
14432400,-2.010652
14433300,-2.014271
14434200,-2.014023
14435100,-2.021075
14436000,-2.105209
14436900,-2.108998
14437800,-2.108738
14438700,-2.116122
14439600,-2.105476
14440500,-2.109266
14441400,-2.109006
14442300,-2.116391
14443200,-2.111889
14444100,-2.115691
14445000,-2.115429
14445900,-2.122837
14446800,-4.078457
14447700,-4.085799
14448600,-4.085294
14449500,-4.0996
14450400,-16.296869
14451300,-16.326203
14452200,-16.324187
14453100,-16.381352
14454000,-36.338566
14454900,-36.403976
14455800,-36.399481
14456700,-36.526946
14457600,-40.070349
14458500,-40.142476
14459400,-40.13752
14460300,-40.278074
14461200,-39.167503
14462100,-39.238004
14463000,-39.23316
14463900,-39.370547
14464800,-27.483138
14465700,-27.532608
14466600,-27.529209
14467500,-27.625611
14468400,-20.606559
14469300,-20.643651
14470200,-20.641103
14471100,-20.713384
14472000,-16.6504
14472900,-16.68037
14473800,-16.678311
14474700,-16.736715
14475600,-17.260556
14476500,-17.291625
14477400,-17.28949
14478300,-17.350034
14479200,-16.615515
14480100,-16.645423
14481000,-16.643368
14481900,-16.70165
14482800,-19.954491
14483700,-19.990409
14484600,-19.987941
14485500,-20.057936
14486400,-27.769528
14487300,-27.819513
14488200,-27.816079
14489100,-27.913486
14490000,-35.552421
14490900,-35.616416
14491800,-35.612018
14492700,-35.736725
14493600,-38.61345
14494500,-38.682954
14495400,-38.678179
14496300,-38.813623
14497200,-34.494991
14498100,-34.557082
14499000,-34.552816
14499900,-34.673814
14500800,-21.188208
14501700,-21.226347
14502600,-21.223726
14503500,-21.298048
14504400,-12.689108
14505300,-12.711949
14506200,-12.710379
14507100,-12.754889
14508000,-4.058673
14508900,-4.065978
14509800,-4.065476
14510700,-4.079713
14511600,-2.119794
14512500,-2.123609
14513400,-2.123347
14514300,-2.130783
14515200,-2.42592
14516100,-2.430287
14517000,-2.429987
14517900,-2.438496
14518800,-2.243009
14519700,-2.247047
14520600,-2.246769
14521500,-2.254637
14522400,-2.348493
14523300,-2.35272
14524200,-2.35243
14525100,-2.360668
14526000,-2.348792
14526900,-2.35302
14527800,-2.352729
14528700,-2.360968
14529600,-2.355946
14530500,-2.360186
14531400,-2.359895
14532300,-2.368159
14533200,-4.549776
14534100,-4.557966
14535000,-4.557403
14535900,-4.573363
14536800,-18.180185
14537700,-18.212909
14538600,-18.210661
14539500,-18.274431
14540400,-40.537963
14541300,-40.610932
14542200,-40.605918
14543100,-40.748112
14544000,-44.701002
14544900,-44.781464
14545800,-44.775935
14546700,-44.932733
14547600,-43.69382
14548500,-43.77247
14549400,-43.767065
14550300,-43.92033
14551200,-30.659174
14552100,-30.714361
14553000,-30.710569
14553900,-30.818112
14554800,-22.987917
14555700,-23.029295
14556600,-23.026452
14557500,-23.107087
14558400,-18.574571
14559300,-18.608006
14560200,-18.605708
14561100,-18.670862
14562000,-19.255239
14562900,-19.289898
14563800,-19.287517
14564700,-19.355058
14565600,-18.535655
14566500,-18.56902
14567400,-18.566727
14568300,-18.631744
14569200,-22.260494
14570100,-22.300563
14571000,-22.29781
14571900,-22.375893
14572800,-30.97866
14573700,-31.034422
14574600,-31.030591
14575500,-31.139254
14576400,-39.660969
14577300,-39.732359
14578200,-39.727453
14579100,-39.866572
14580000,-43.07574
14580900,-43.153276
14581800,-43.147948
14582700,-43.299045
14583600,-38.481339
14584500,-38.550606
14585400,-38.545846
14586300,-38.680827
14587200,-23.636782
14588100,-23.679329
14589000,-23.676405
14589900,-23.759316
14590800,-14.155501
14591700,-14.180981
14592600,-14.17923
14593500,-14.228883
14594400,-4.527706
14595300,-4.535855
14596200,-4.535295
14597100,-4.551177
14598000,-2.364764
14598900,-2.36902
14599800,-2.368728
14600700,-2.377022
14601600,-2.433862
14602500,-2.438243
14603400,-2.437942
14604300,-2.446479
14605200,-2.250352
14606100,-2.254403
14607000,-2.254125
14607900,-2.262018
14608800,-2.356181
14609700,-2.360423
14610600,-2.360131
14611500,-2.368396
14612400,-2.356481
14613300,-2.360723
14614200,-2.360432
14615100,-2.368697
14616000,-2.363658
14616900,-2.367913
14617800,-2.367621
14618700,-0.0684930000000001
14619600,2.823866
14620500,5.599269
14621400,5.599834
14622300,5.583822
14623200,-5.115273
14624100,-2.022217
14625000,1.284502
14625900,4.708521
14626800,-13.951402
14627700,-10.15466
14628600,-6.081264
14629500,2.527901
14630400,3.25545
14631300,3.174724
14632200,8.091908
14633100,7.934597
14634000,9.177566
14634900,4.187022
14635800,-4.981016
14636700,-9.406526
14637600,-4.040273
14638500,-11.260132
14639400,-17.686679
14640300,-23.530467
14641200,-23.063174
14642100,-23.104688
14643000,-23.101836
14643900,-23.182734
14644800,-18.63538
14645700,-18.668924
14646600,-18.666619
14647500,-18.731986
14648400,-14.549664
14649300,-11.964512
14650200,-9.178503
14651100,-6.293992
14652000,-2.346019
14652900,-2.379492
14653800,-2.377192
14654700,-2.442423
14655600,-9.20894
14656500,-12.201413
14657400,-17.602196
14658300,-22.449146
14659200,-31.080078
14660100,-31.136022
14661000,-31.132178
14661900,-31.241197
14662800,-39.79081
14663700,-39.862434
14664600,-39.857512
14665500,-39.997086
14666400,-43.21676
14667300,-43.294551
14668200,-43.289205
14669100,-43.440796
14670000,-38.607319
14670900,-38.676812
14671800,-38.672037
14672700,-38.807459
14673600,-23.714164
14674500,-23.75685
14675400,-23.753917
14676300,-23.837099
14677200,-14.201843
14678100,-14.227406
14679000,-14.22565
14679900,-14.275465
14680800,-4.542528
14681700,-4.550705
14682600,-4.550143
14683500,-4.566077
14684400,-2.372505
14685300,-2.376776
14686200,-2.376482
14687100,-2.384804
14688000,-2.372689
14688900,-2.37696
14689800,-2.376666
14690700,-2.384989
14691600,-2.193792
14692500,-2.197741
14693400,-2.197469
14694300,-2.205164
14695200,-2.296961
14696100,-2.301095
14697000,-2.300811
14697900,-2.308868
14698800,-2.297253
14699700,-2.301388
14700600,-2.301104
14701500,-2.309162
14702400,-2.30425
14703300,-2.308398
14704200,-2.308113
14705100,-2.316195
14706000,-4.449942
14706900,-4.457952
14707800,-4.457402
14708700,-4.473011
14709600,-17.781264
14710500,-17.81327
14711400,-17.811071
14712300,-17.873442
14713200,-34.879841
14714100,-32.331284
14715000,-29.54276
14715900,-26.729561
14716800,-27.469827
14717700,-24.24406
14718600,-24.238653
14719500,-20.904011
14720400,-16.01579
14721300,-16.092713
14722200,-16.087428
14723100,-16.237329
14724000,-3.267158
14724900,-3.321134
14725800,-3.317425
14726700,-3.422608
14727600,4.235771
14728500,0.518806999999999
14729400,0.521587999999998
14730300,-3.045275
14731200,1.387785
14732100,1.355084
14733000,1.357331
14733900,1.293607
14734800,0.722052999999999
14735700,0.688153999999997
14736600,-2.61398
14737500,-2.680039
14738400,-1.878616
14739300,-1.911248
14740200,-1.909006
14741100,-5.098485
14742000,-8.64761
14742900,-8.6868
14743800,-11.63638
14744700,-11.71275
14745600,-20.12675
14746500,-22.964908
14747400,-25.581086
14748300,-28.148558
14749200,-36.483284
14750100,-38.860526
14751000,-38.855728
14751900,-38.991794
14752800,-42.130545
14753700,-42.20638
14754600,-42.201169
14755500,-42.34895
14756400,-37.636957
14757300,-37.704704
14758200,-37.700049
14759100,-37.832068
14760000,-23.118129
14760900,-23.159742
14761800,-23.156883
14762700,-23.237974
14763600,-13.844892
14764500,-13.869813
14765400,-13.868101
14766300,-13.916664
14767200,-4.428356
14768100,-4.436327
14769000,-4.435779
14769900,-4.451312
14770800,-2.312874
14771700,-2.317038
14772600,-2.316751
14773500,-2.324864
14774400,-2.463653
14775300,-2.468088
14776200,-2.467783
14777100,-2.476425
14778000,-2.277897
14778900,-2.281998
14779800,-2.281716
14780700,-2.289706
14781600,-2.385022
14782500,-2.389315
14783400,-2.38902
14784300,-2.397386
14785200,-2.385325
14786100,-2.389619
14787000,-2.389324
14787900,-2.397691
14788800,-2.39259
14789700,-2.396897
14790600,-2.396601
14791500,-2.404994
14792400,-4.620544
14793300,-4.628861
14794200,-4.62829
14795100,-4.644497
14796000,-18.462962
14796900,-18.496196
14797800,-18.493912
14798700,-18.558674
14799600,-41.168496
14800500,-41.2426
14801400,-41.237508
14802300,-41.381914
14803200,-45.396288
14804100,-45.478001
14805000,-45.472387
14805900,-45.631623
14806800,-44.37344
14807700,-44.453313
14808600,-44.447824
14809500,-44.603473
14810400,-31.136051
14811300,-31.192096
14812200,-31.188245
14813100,-31.297461
14814000,-23.345474
14814900,-23.387496
14815800,-23.384609
14816700,-23.466498
14817600,-18.863483
14818500,-18.897437
14819400,-18.895104
14820300,-18.961271
14821200,-19.554737
14822100,-19.589936
14823000,-19.587517
14823900,-19.656109
14824800,-18.823961
14825700,-18.857845
14826600,-18.855516
14827500,-18.921545
14828400,-22.606737
14829300,-22.647429
14830200,-22.644633
14831100,-22.72393
14832000,-31.460507
14832900,-31.517136
14833800,-31.513245
14834700,-31.623599
14835600,-40.277861
14836500,-40.350361
14837400,-40.34538
14838300,-40.486662
14839200,-43.745746
14840100,-43.824488
14841000,-43.819078
14841900,-43.972524
14842800,-39.079883
14843700,-39.150227
14844600,-39.145394
14845500,-39.282474
14846400,-24.004432
14847300,-24.04764
14848200,-24.044671
14849100,-24.128872
14850000,-14.375678
14850900,-14.401554
14851800,-14.399776
14852700,-14.450201
14853600,-4.59813
14854500,-4.606407
14855400,-4.605838
14856300,-4.621967
14857200,-2.401545
14858100,-2.405868
14859000,-2.405571
14859900,-2.413995
14860800,-2.215695
14861700,-2.219683
14862600,-2.219409
14863500,-2.227181
14864400,-2.048635
14865300,-2.052323
14866200,-2.052069
14867100,-2.059255
14868000,-2.144978
14868900,-2.148839
14869800,-2.148573
14870700,-2.156097
14871600,-2.145251
14872500,-2.149112
14873400,-2.148847
14874300,-2.156372
14875200,0.155634
14876100,0.151761
14877000,-2.155392
14877900,-2.162939
14878800,-4.155503
14879700,-4.162983
14880600,-4.162469
14881500,-4.177045
14882400,-16.60473
14883300,-14.3272
14884200,-14.325146
14885100,-11.922197
14886000,-32.25642
14886900,-32.323065
14887800,-32.318486
14888700,-32.448358
14889600,-36.058699
14890500,-36.132188
14891400,-38.588332
14892300,-38.731541
14893200,-37.59999
14894100,-39.979243
14895000,-39.974307
14895900,-40.11429
14896800,-28.002317
14897700,-28.052722
14898600,-28.049258
14899500,-28.147482
14900400,-20.995834
14901300,-21.033627
14902200,-21.03103
14903100,-21.104677
14904000,-16.96494
14904900,-16.995477
14905800,-16.993378
14906700,-17.052886
14907600,-17.586622
14908500,-17.618278
14909400,-17.616103
14910300,-17.677791
14911200,-16.929396
14912100,-16.959869
14913000,-16.957775
14913900,-17.017158
14914800,-20.331448
14915700,-20.368045
14916600,-20.36553
14917500,-20.436847
14918400,-28.294118
14919300,-28.345047
14920200,-28.341548
14921100,-28.440795
14922000,-36.224036
14922900,-36.289239
14923800,-36.284759
14924700,-36.411822
14925600,-39.34289
14926500,-39.413708
14927400,-39.408842
14928300,-39.546844
14929200,-35.14663
14930100,-35.209895
14931000,-35.205547
14931900,-35.328831
14932800,-21.588471
14933700,-21.62733
14934600,-21.62466
14935500,-21.700385
14936400,-12.928816
14937300,-12.952088
14938200,-12.950489
14939100,-12.995839
14940000,-4.135345
14940900,-4.142788
14941800,-4.142277
14942700,-4.156782
14943600,-2.159838
14944500,-2.163726
14945400,-2.163459
14946300,-2.171035
14947200,-1.955631
14948100,-1.959151
14949000,-1.958909
14949900,-1.965769
14950800,-1.80818
14951700,-1.811434
14952600,-1.811211
14953500,-1.817553
14954400,-1.893214
14955300,-1.896622
14956200,-1.896388
14957100,-1.903029
14958000,-1.893455
14958900,-1.896863
14959800,-1.896629
14960700,-1.903271
14961600,-1.899222
14962500,-1.902641
14963400,-1.902406
14964300,-1.909068
14965200,-3.667757
14966100,-3.674359
14967000,-3.673905
14967900,-3.686771
14968800,-9.887162
14969700,-7.293618
14970600,-4.508185
14971500,-1.60732
14972400,-16.428956
14973300,-16.487778
14974200,-13.179274
14975100,-9.805904
14976000,-12.992487
14976900,-9.380857
14977800,-9.3764
14978700,-9.5028
14979600,-4.634113
14980500,-4.697516
14981400,-0.624792999999997
14982300,-0.748345999999998
14983200,9.942002
14984100,14.169258
14985000,14.172315
14985900,14.08562
14986800,24.877934
14987700,24.844578
14988600,24.84687
14989500,24.781867
14990400,28.435709
14991300,28.408756
14992200,28.410608
14993100,28.358085
14994000,27.886996
14994900,23.378974
14995800,23.380894
14996700,23.326446
14997600,19.715256
14998500,19.68836
14999400,15.621842
15000300,11.699479
15001200,8.774198
15002100,5.065403
15003000,1.579625
15003900,-1.787784
15004800,-11.848707
15005700,-17.629552
15006600,-20.246388
15007500,-25.102598
15008400,-31.972293
15009300,-32.029844
15010200,-32.025889
15011100,-32.138038
15012000,-34.725077
15012900,-34.787582
15013800,-34.783287
15014700,-34.905092
15015600,-31.021347
15016500,-31.077185
15017400,-31.073348
15018300,-31.182162
15019200,-19.054556
15020100,-19.088854
15021000,-19.086497
15021900,-19.153335
15022800,-11.411316
15023700,-11.431856
15024600,-11.430445
15025500,-11.470472
15026400,-3.649965
15027300,-3.656535
15028200,-3.656083
15029100,-3.668886
15030000,-1.90633
15030900,-1.909762
15031800,-1.909526
15032700,-1.916213
15033600,-1.836034
15034500,-1.839339
15035400,-1.839112
15036300,-1.845552
15037200,-1.6976
15038100,-1.700656
15039000,-1.700446
15039900,-1.7064
15040800,-1.777434
15041700,-1.780634
15042600,-1.780414
15043500,-1.786649
15044400,-1.77766
15045300,-1.78086
15046200,-1.78064
15047100,-1.786876
15048000,-1.783075
15048900,-1.786284
15049800,0.521355
15050700,0.515101
15051600,-1.136035
15052500,1.318959
15053400,3.93931
15054300,9.663125
15055200,2.490821
15056100,2.466053
15057000,5.772218
15057900,9.211952
15058800,-7.637987
15059700,-7.693212
15060600,-7.689418
15061500,-7.797036
15062400,-7.112249
15063300,-10.84964
15064200,-10.845455
15065100,-14.452124
15066000,-13.514465
15066900,-16.878453
15067800,-20.000251
15068700,-23.06852
15069600,-13.031943
15070500,-15.85733
15071400,-20.935578
15072300,-23.32439
15073200,-17.398183
15074100,-17.4295
15075000,-17.427348
15075900,-17.488375
15076800,-14.057985
15077700,-14.083289
15078600,-14.081551
15079500,-14.130862
15080400,-14.573141
15081300,-14.599373
15082200,-14.597571
15083100,-14.648689
15084000,-14.028532
15084900,-14.053783
15085800,-14.052048
15086700,-14.101256
15087600,-16.84764
15088500,-16.877966
15089400,-16.875882
15090300,-16.934978
15091200,-23.4459
15092100,-23.488103
15093000,-23.485203
15093900,-23.567444
15094800,-30.017021
15095700,-30.071052
15096600,-30.067339
15097500,-30.17263
15098400,-32.601457
15099300,-32.66014
15100200,-32.656108
15101100,-32.770464
15102000,-29.12423
15102900,-29.176654
15103800,-29.173051
15104700,-29.27521
15105600,-17.88927
15106500,-17.921471
15107400,-17.919259
15108300,-17.982009
15109200,-10.713454
15110100,-10.732738
15111000,-10.731413
15111900,-10.768993
15112800,-3.42675
15113700,-3.432918
15114600,-3.432495
15115500,-3.444515
15116400,-1.789748
15117300,-1.79297
15118200,-1.792749
15119100,-1.799026
15120000,-2.465471
15120900,-2.469909
15121800,-2.469604
15122700,-2.478252
15123600,-2.279578
15124500,-2.283682
15125400,-2.2834
15126300,-2.291396
15127200,-2.386782
15128100,-2.391078
15129000,-2.390783
15129900,-2.399155
15130800,-2.387085
15131700,-2.391382
15132600,-2.391087
15133500,-2.39946
15134400,-0.0869370000000003
15135300,-0.0912470000000001
15136200,-0.090951
15137100,-0.0993490000000001
15138000,-2.316535
15138900,-2.324858
15139800,-2.324286
15140700,-2.340506
15141600,-16.169167
15142500,-16.202425
15143400,-13.738947
15144300,-13.803757
15145200,-33.810338
15146100,-31.100876
15147000,-31.09578
15147900,-28.28802
15148800,-29.179468
15149700,-25.956779
15150600,-22.463162
15151500,-18.946022
15152400,-17.686911
15153300,-13.896892
15154200,-9.823034
15155100,-9.978797
15156000,7.770306
15156900,7.71422
15157800,7.718073
15158700,12.088858
15159600,20.046713
15160500,20.00466
15161400,20.007549
15162300,19.9256
15163200,24.532012
15164100,20.017951
15165000,20.020286
15165900,19.95407
15166800,15.088422
15167700,15.053197
15168600,10.987252
15169500,10.918609
15170400,7.881421
15171300,4.171019
15172200,0.685350999999997
15173100,-2.685189
15174000,-12.451261
15174900,-17.895529
15175800,-22.661343
15176700,-22.740699
15177600,-31.483722
15178500,-31.540393
15179400,-31.536499
15180300,-31.646934
15181200,-40.307582
15182100,-40.380136
15183000,-40.375151
15183900,-40.516537
15184800,-43.778026
15185700,-43.856827
15186600,-43.851412
15187500,-44.004972
15188400,-39.108721
15189300,-39.179117
15190200,-39.174279
15191100,-39.311461
15192000,-24.022145
15192900,-24.065385
15193800,-24.062414
15194700,-24.146676
15195600,-14.386286
15196500,-14.412181
15197400,-14.410402
15198300,-14.460864
15199200,-4.601523
15200100,-4.609806
15201000,-4.609237
15201900,-4.625377
15202800,-2.403317
15203700,-2.407643
15204600,-2.407346
15205500,-2.415776
15206400,-2.473543
15207300,-2.477995
15208200,-2.477689
15209100,-2.486365
15210000,-2.287041
15210900,-2.291158
15211800,-2.290875
15212700,-2.298897
15213600,-2.394596
15214500,-2.398906
15215400,-2.39861
15216300,-2.407009
15217200,-2.3949
15218100,-2.399211
15219000,-2.398915
15219900,-2.407315
15220800,-2.402194
15221700,-2.406518
15222600,-2.406221
15223500,-2.414647
15224400,-4.639092
15225300,-4.647442
15226200,-4.646868
15227100,-4.663141
15228000,-18.537074
15228900,-18.570441
15229800,-18.568149
15230700,-18.633171
15231600,-41.333751
15232500,-41.408152
15233400,-41.40304
15234300,-41.548026
15235200,-45.578513
15236100,-45.660555
15237000,-45.654918
15237900,-45.814793
15238800,-44.55156
15239700,-44.631753
15240600,-44.626243
15241500,-44.782516
15242400,-31.261035
15243300,-31.317305
15244200,-31.313438
15245100,-31.423092
15246000,-23.439186
15246900,-23.481376
15247800,-23.478477
15248700,-23.560695
15249600,-18.939203
15250500,-18.973293
15251400,-18.970951
15252300,-19.037384
15253200,-19.633232
15254100,-19.668572
15255000,-19.666144
15255900,-19.735011
15256800,-18.899523
15257700,-18.933542
15258600,-18.931204
15259500,-18.997498
15260400,-22.697483
15261300,-22.738338
15262200,-22.735531
15263100,-22.815147
15264000,-31.586793
15264900,-31.643649
15265800,-31.639742
15266700,-31.750539
15267600,-40.43954
15268500,-40.512332
15269400,-40.50733
15270300,-40.64918
15271200,-43.921346
15272100,-44.000404
15273000,-43.994972
15273900,-44.149035
15274800,-39.236754
15275700,-39.30738
15276600,-34.533915
15277500,-29.268001
15278400,-7.850471
15279300,-7.893852
15280200,-4.586408
15281100,-4.670946
15282000,8.609396
15282900,8.583416
15283800,5.097203
15284700,5.046575
15285600,14.938193
15286500,14.929884
15287400,14.930455
15288300,14.914261
15289200,13.839133
15290100,13.834792
15291000,13.835091
15291900,13.826633
15292800,10.713058
15293700,7.756444
15294600,4.973123
15295500,4.964664
15296400,2.539054
15297300,2.53504
15298200,2.535316
15299100,0.066303
15300000,-0.0269900000000001
15300900,-0.0311920000000003
15301800,-0.030904
15302700,-0.0390920000000001
15303600,2.433905
15304500,5.049628
15305400,7.833537
15306300,10.77762
15307200,13.908501
15308100,17.208748
15309000,20.697036
15309900,24.365316
15310800,26.066731
15311700,26.05859
15312600,30.127516
15313500,30.111652
15314400,16.586428
15315300,16.5539
15316200,16.556135
15317100,16.492747
15318000,-5.637274
15318900,-5.709805
15319800,-9.773187
15320700,-9.914529
15321600,-13.843714
15322500,-17.793644
15323400,-17.788148
15324300,-17.944005
15325200,-20.389016
15326100,-20.467194
15327000,-23.94982
15327900,-24.102165
15328800,-14.224998
15329700,-14.279854
15330600,-17.401972
15331500,-17.50887
15332400,-12.677905
15333300,-12.719035
15334200,-12.716209
15335100,-12.79636
15336000,-8.291025
15336900,-8.324259
15337800,-8.321976
15338700,-8.386739
15339600,-8.967611
15340500,-6.04979
15341400,-6.047422
15342300,-6.114559
15343200,-2.174182
15344100,-2.207346
15345000,-2.205067
15345900,-2.269695
15346800,-5.876683
15347700,-5.916512
15348600,-5.913775
15349500,-5.99139
15350400,-14.542568
15351300,-17.723884
15352200,-20.672348
15353100,-20.78036
15354000,-32.034591
15354900,-37.186671
15355800,-39.489214
15356700,-39.627498
15357600,-42.817421
15358500,-42.894493
15359400,-42.889197
15360300,-43.039387
15361200,-38.250572
15362100,-38.319424
15363000,-38.314693
15363900,-38.448864
15364800,-23.495036
15365700,-23.537328
15366600,-23.534422
15367500,-23.616835
15368400,-14.070613
15369300,-14.09594
15370200,-14.094199
15371100,-14.143555
15372000,-4.500554
15372900,-4.508655
15373800,-4.508098
15374700,-4.523885
15375600,-2.350582
15376500,-2.354813
15377400,-2.354523
15378300,-2.362768
15379200,-2.503819
15380100,-2.508326
15381000,-2.508017
15381900,-2.516799
15382800,-2.315035
15383700,-2.319202
15384600,-2.318916
15385500,-2.327036
15386400,-2.423906
15387300,-2.428269
15388200,-2.427969
15389100,-2.436472
15390000,-2.424215
15390900,-2.428578
15391800,-2.428278
15392700,-2.436782
15393600,-2.431598
15394500,-2.435975
15395400,-2.435674
15396300,-2.444203
15397200,-4.695876
15398100,-4.704328
15399000,-4.703747
15399900,-4.720219
15400800,-18.763974
15401700,-18.797749
15402600,-18.795428
15403500,-18.861246
15404400,-41.839688
15405300,-41.915
15406200,-41.909825
15407100,-42.056585
15408000,-46.136407
15408900,-46.219453
15409800,-46.213747
15410700,-46.375579
15411600,-45.096884
15412500,-45.178058
15413400,-45.172481
15414300,-45.330667
15415200,-31.643679
15416100,-31.700638
15417000,-31.696724
15417900,-31.80772
15418800,-23.726088
15419700,-23.768795
15420600,-23.765861
15421500,-23.849084
15422400,-19.171024
15423300,-19.205532
15424200,-19.203161
15425100,-19.270407
15426000,-19.873549
15426900,-19.909321
15427800,-19.906863
15428700,-19.976573
15429600,-19.130858
15430500,-19.165294
15431400,-19.162928
15432300,-19.230033
15433200,-22.975306
15434100,-23.016662
15435000,-23.01382
15435900,-23.094411
15436800,-31.973424
15437700,-32.030977
15438600,-32.027022
15439500,-32.139175
15440400,-40.934532
15441300,-41.008215
15442200,-41.003152
15443100,-41.146737
15444000,-44.458956
15444900,-44.538982
15445800,-44.533483
15446700,-44.689431
